_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,sentiment,sentiment:confidence,date,id,query,sentiment_gold,text
623495629,FALSE,finalized,3,12/12/14 13:17,3,0.6624,Tue Dec 02 03:49:22 +0000 2014,5.40E+17,#AAPL OR @Apple,,My laptop was completely dead and blacked out for 2 days &amp; I finally opened the inside and fixed it. Hire me @Apple
623495630,FALSE,finalized,3,12/12/14 6:55,1,1,Tue Dec 02 03:49:34 +0000 2014,5.40E+17,#AAPL OR @Apple,,@baseballbridget @apple we couldn't even get a turkey for TDay so they just don't care... #appleemojissuck
623495631,FALSE,finalized,3,12/12/14 21:41,3,1,Tue Dec 02 03:52:46 +0000 2014,5.40E+17,#AAPL OR @Apple,,"RT @elnuevoherald: Steve Jobs, clave en juicio contra @Apple 

http://t.co/IcEOFgkm1q http://t.co/eDiR5Mahxn"
623495632,FALSE,finalized,3,12/12/14 1:58,1,1,Tue Dec 02 03:52:58 +0000 2014,5.40E+17,#AAPL OR @Apple,,RT @toricolelli: My phones been charging for an hour but it keeps losing percentage?? Get ur shit together @apple
623495633,FALSE,finalized,3,12/12/14 0:52,3,0.7053,Tue Dec 02 03:57:07 +0000 2014,5.40E+17,#AAPL OR @Apple,,"#Apple (NASDAQ: #AAPL) Participates in World Aids Day Campaign: http://t.co/YytgUGXQNB: #Apple, #AAPL, Campaign... http://t.co/XT3Z1sx0P4"
623495634,FALSE,finalized,3,12/12/14 16:19,5,1,Tue Dec 02 03:58:50 +0000 2014,5.40E+17,#AAPL OR @Apple,,Well played @apple http://t.co/mGbsxyiA69
623495635,FALSE,finalized,3,12/12/14 11:28,5,1,Tue Dec 02 04:00:59 +0000 2014,5.40E+17,#AAPL OR @Apple,,Thank you @Apple
623495636,FALSE,finalized,3,12/11/14 14:50,1,0.6894,Tue Dec 02 04:07:57 +0000 2014,5.40E+17,#AAPL OR @Apple,,Fix it @apple http://t.co/cHoq6LHeHo
623495637,FALSE,finalized,3,12/12/14 21:42,5,1,Tue Dec 02 04:08:21 +0000 2014,5.40E+17,#AAPL OR @Apple,,RT @_iamGambino: Thank you @Apple
623495638,FALSE,finalized,3,12/11/14 20:17,1,1,Tue Dec 02 04:09:46 +0000 2014,5.40E+17,#AAPL OR @Apple,,How long does it really take for a phone to ship @apple smh
623495639,FALSE,finalized,3,12/12/14 8:53,3,1,Tue Dec 02 04:11:56 +0000 2014,5.40E+17,#AAPL OR @Apple,,@Apple #iPod lawsuit will reveal unseen Steve Jobs video http://t.co/nEF5qOGbHE
623495640,FALSE,finalized,3,12/12/14 9:10,3,1,Tue Dec 02 04:12:53 +0000 2014,5.40E+17,#AAPL OR @Apple,,RT @smartoutsource1: @Apple #iPod lawsuit will reveal unseen Steve Jobs video http://t.co/nEF5qOGbHE
623495641,FALSE,finalized,3,12/12/14 2:33,3,1,Tue Dec 02 04:21:29 +0000 2014,5.40E+17,#AAPL OR @Apple,,Lol dying @apple http://t.co/EP8hQb2O2H
623495642,FALSE,finalized,6,12/12/14 13:02,not_relevant,0.5288,Tue Dec 02 04:22:22 +0000 2014,5.40E+17,#AAPL OR @Apple,,#GoPro: What Competition? Part 2 #GPRO  #AAPL #SNE http://t.co/4tgYDYdprt
623495643,FALSE,finalized,4,12/11/14 14:12,1,1,Tue Dec 02 04:24:00 +0000 2014,5.40E+17,#AAPL OR @Apple,,"So, on my iphone5, the @apple health kit is no longer gathering data.  Sigh."
623495644,FALSE,finalized,3,12/12/14 14:44,3,0.6806,Tue Dec 02 04:30:03 +0000 2014,5.40E+17,#AAPL OR @Apple,,"Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter, or you can visit the #Trade #AAPL FREE #website here http://t.co/U4TKeApbxF"
623495645,FALSE,finalized,3,12/12/14 15:50,1,0.6864,Tue Dec 02 04:30:31 +0000 2014,5.40E+17,#AAPL OR @Apple,,Thanks @apple for changing yet another fuck into duck...Thanks.
623495646,FALSE,finalized,6,12/12/14 8:35,1,0.5339,Tue Dec 02 04:33:28 +0000 2014,5.40E+17,#AAPL OR @Apple,,@Apple YH News Apple tumbles as much as 6 percent in unusual trading: By Chuck Mikolajczak NEW YORK (Reuters) ...  http://t.co/hNuWafq0sI
623495647,FALSE,finalized,3,12/11/14 23:32,1,1,Tue Dec 02 04:34:05 +0000 2014,5.40E+17,#AAPL OR @Apple,,@brwnskin_beauti cause fuck @apple
623495648,FALSE,finalized,3,12/12/14 0:00,3,1,Tue Dec 02 04:35:14 +0000 2014,5.40E+17,#AAPL OR @Apple,,RT @donacamp: Brass band at @Apple Store Broadway #WintersEve #NYC http://t.co/ufworZjgpP
623495649,FALSE,finalized,3,12/12/14 10:31,1,1,Tue Dec 02 04:36:38 +0000 2014,5.40E+17,#AAPL OR @Apple,,if i buy a 16 gb phone i should have 16 GB'S TO USE @apple
623495650,FALSE,finalized,3,12/12/14 2:13,1,1,Tue Dec 02 04:37:44 +0000 2014,5.40E+17,#AAPL OR @Apple,,fuck you for BREAKING MY MUSIC @apple
623495651,FALSE,finalized,3,12/12/14 19:54,3,1,Tue Dec 02 04:38:57 +0000 2014,5.40E+17,#AAPL OR @Apple,,RT @donacamp: Brass band at @Apple Store Broadway #WintersEve #NYC http://t.co/ufworZjgpP
623495652,FALSE,finalized,3,12/12/14 21:15,3,1,Tue Dec 02 04:41:05 +0000 2014,5.40E+17,#AAPL OR @Apple,,"Have #Apple, Inc.'s #iPad Sales Peaked? #AAPL http://t.co/2Wpaib3z9M"
623495653,FALSE,finalized,3,12/11/14 22:17,3,1,Tue Dec 02 04:48:00 +0000 2014,5.40E+17,#AAPL OR @Apple,,RT @donacamp: Brass band at @Apple Store Broadway #WintersEve #NYC http://t.co/ufworZjgpP
623495654,FALSE,finalized,3,12/12/14 2:02,3,1,Tue Dec 02 04:53:24 +0000 2014,5.40E+17,#AAPL OR @Apple,,Barclay's #Apple Analyst Joins The Crowd And Increases Price Target - Forbes #aapl http://t.co/6Z1DwxeCpE
623495655,FALSE,finalized,3,12/12/14 2:40,1,1,Tue Dec 02 04:54:14 +0000 2014,5.40E+17,#AAPL OR @Apple,,just need @apple to come out with a charger cord that keep a charge &amp; don't fall apart http://t.co/VZ8HDbMzlu
623495656,FALSE,finalized,3,12/12/14 3:17,1,0.681,Tue Dec 02 05:00:08 +0000 2014,5.40E+17,#AAPL OR @Apple,,RT @AMANDAZUCKERMAN: You should be able to forward a voicemail. Why isn't that a thing? @apple
623495657,FALSE,finalized,3,12/11/14 21:06,1,1,Tue Dec 02 05:03:26 +0000 2014,5.40E+17,#AAPL OR @Apple,,@apple and @facebook I speak for all of humanity; We want to chose what contacts are added to our contacts book from #facebook #thanks
623495658,FALSE,finalized,3,12/12/14 2:53,1,1,Tue Dec 02 05:06:09 +0000 2014,5.40E+17,#AAPL OR @Apple,,@Apple I h8 everything about u
623495659,FALSE,finalized,3,12/12/14 22:03,1,1,Tue Dec 02 05:06:55 +0000 2014,5.40E+17,#AAPL OR @Apple,,@apple ur a disgrace
623495660,FALSE,finalized,6,12/12/14 19:53,3,0.5098,Tue Dec 02 05:07:11 +0000 2014,5.40E+17,#AAPL OR @Apple,,@apple I want my pictures back
623495661,FALSE,finalized,3,12/12/14 2:32,1,1,Tue Dec 02 05:07:30 +0000 2014,5.40E+17,#AAPL OR @Apple,,My phone is on acid right now @apple fix this
623495662,FALSE,finalized,5,12/11/14 14:30,1,1,Tue Dec 02 05:11:58 +0000 2014,5.40E+17,#AAPL OR @Apple,,@Apple I had a power cord problem- under warranty. You said it would be fine. It isn't. And now you won't replace it? http://t.co/fW3BoW53dj
623495663,FALSE,finalized,3,12/12/14 1:46,1,1,Tue Dec 02 05:13:02 +0000 2014,5.40E+17,#AAPL OR @Apple,,@Apple This was NORMAL use-- NO ABUSE! Wrapped it exactly as you instructed me to. This is a fire hazard. You should replace it. #defective
623495664,FALSE,golden,4,12/11/14 12:17,5,0.718,Tue Dec 02 05:14:39 +0000 2014,5.40E+17,#AAPL OR @Apple,"5
3
1","@Apple BTW, I LOVE all of your products.  They rock!  Your power cords are junk.  You seriously need to fix this!"
623495665,FALSE,finalized,3,12/12/14 8:40,3,1,Tue Dec 02 05:16:00 +0000 2014,5.40E+17,#AAPL OR @Apple,,RT @donacamp: Brass band at @Apple Store Broadway #WintersEve #NYC http://t.co/ufworZjgpP
623495666,FALSE,finalized,3,12/11/14 18:41,1,0.6894,Tue Dec 02 05:20:58 +0000 2014,5.40E+17,#AAPL OR @Apple,,RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom
623495667,FALSE,finalized,3,12/12/14 22:03,1,1,Tue Dec 02 05:25:24 +0000 2014,5.40E+17,#AAPL OR @Apple,,Yo @Apple fix your shitty iMessage
623495668,FALSE,finalized,3,12/12/14 17:53,5,0.6544,Tue Dec 02 05:35:04 +0000 2014,5.40E+17,#AAPL OR @Apple,,#AAPL RT @AboveAvalon Apple's Share Repurchases Have Benefited Shareholders by $80 Billion  http://t.co/XHkqFr7whT
623495669,FALSE,finalized,3,12/12/14 1:24,5,0.6373,Tue Dec 02 05:37:33 +0000 2014,5.40E+17,#AAPL OR @Apple,,"Even With Apple Watch Delayed, I'm Raising My AAPL Price Target To $165 - http://t.co/TGENjFl3zI #AAPL #Alex_Cho"
623495670,FALSE,finalized,3,12/12/14 1:18,5,1,Tue Dec 02 05:40:45 +0000 2014,5.40E+17,#AAPL OR @Apple,,I love @AIRMILES! Between @chaptersindigo &amp; @apple I earned ~200 miles during the #BlackFriday sale! #freemoney #centsability #cybermonday
623495671,FALSE,finalized,3,12/12/14 21:30,1,1,Tue Dec 02 05:42:54 +0000 2014,5.40E+17,#AAPL OR @Apple,,Yo! @apple this auto correct shit gotta stop!!! changing my shit right when i send it
623495672,FALSE,finalized,3,12/11/14 22:17,3,1,Tue Dec 02 06:00:54 +0000 2014,5.40E+17,#AAPL OR @Apple,,First @Apple logo was designed by co-founder Ronald Wayne. Drawing of Isaac Newton reading a book under an apple tree
623495673,FALSE,finalized,3,12/12/14 21:34,1,1,Tue Dec 02 06:01:11 +0000 2014,5.40E+17,#AAPL OR @Apple,,Those** PICK UP THE SLACK YOU FUCK BOYS @Apple
623495674,FALSE,finalized,6,12/11/14 23:38,not_relevant,0.4978,Tue Dec 02 06:02:07 +0000 2014,5.40E+17,#AAPL OR @Apple,,Why is it that the no firm has acquired the bloomberg terminal service yet  #aapl? I wish it had a #goog search function.
623495675,FALSE,finalized,3,12/12/14 20:37,5,0.6635,Tue Dec 02 06:09:23 +0000 2014,5.40E+17,#AAPL OR @Apple,,@surface maybe good product but never better then @apple MacBook Air .... It's a fact
623495676,TRUE,golden,17,,1,1,Tue Dec 02 06:52:06 +0000 2014,5.40E+17,#AAPL OR @Apple,1,fucking faggots @apple
623495677,FALSE,finalized,3,12/12/14 11:15,1,0.6635,Tue Dec 02 06:52:43 +0000 2014,5.40E+17,#AAPL OR @Apple,,@Apple of course that's not their mother fucking @
623495678,FALSE,finalized,3,12/12/14 3:55,3,0.6816,Tue Dec 02 06:54:50 +0000 2014,5.40E+17,#AAPL OR @Apple,,Apple Inc. Store Logos Turn Red For World AIDS Day http://t.co/nsBtAl4g75 #AAPL
623495679,FALSE,finalized,3,12/11/14 21:48,1,1,Tue Dec 02 06:55:35 +0000 2014,5.40E+17,#AAPL OR @Apple,,the fuck kinda gay shit you print in the fucking ketosis @apple
623495680,FALSE,finalized,3,12/12/14 8:47,1,1,Tue Dec 02 06:57:40 +0000 2014,5.40E+17,#AAPL OR @Apple,,Game*** @Apple you bitches really trying me tonight! RT @DreMacsAMillion: @WhoSFlyy__ gams night gawd
623495681,FALSE,finalized,3,12/12/14 2:56,3,1,Tue Dec 02 07:12:47 +0000 2014,5.40E+17,#AAPL OR @Apple,,Apple CEO Tim Cook comes out as gay @Apple   http://t.co/euFQQpMjj6  Via @posh360_Net
623495682,FALSE,finalized,3,12/12/14 22:12,1,1,Tue Dec 02 07:15:09 +0000 2014,5.40E+17,#AAPL OR @Apple,,RT @bella_bong_: @apple U need to get ur fucking shit together and let me txt while on YouTube
623495683,FALSE,finalized,4,12/11/14 14:12,1,0.7206,Tue Dec 02 07:16:12 +0000 2014,5.40E+17,#AAPL OR @Apple,,@apple @Disney Why can't I buy any version let alone the version I actually like of Star Wars on @iTunesMovies #stupid #lame #StarWars
623495684,FALSE,finalized,6,12/12/14 21:10,3,0.6518,Tue Dec 02 07:21:27 +0000 2014,5.40E+17,#AAPL OR @Apple,,@Apple @tim_cook Perhaps a less malleable metal for the shell of the #iPhone6SPlus. #noticedsomecurve
623495685,FALSE,finalized,3,12/12/14 1:18,3,1,Tue Dec 02 07:21:37 +0000 2014,5.40E+17,#AAPL OR @Apple,,MacBook Pro 13   Non-retina First Startup: http://t.co/9l6RK2OLq2 via @youtube @apple #macbook #macbookpro #startup #hipster
623495686,FALSE,finalized,4,12/11/14 14:38,3,1,Tue Dec 02 07:21:47 +0000 2014,5.40E+17,#AAPL OR @Apple,,MacBook Pro 13in Unboxing: http://t.co/F3IM9YbpxF via @youtube @apple #macbook #macbookpro #startup #hipster #unboxing
623495687,FALSE,finalized,3,12/12/14 1:28,3,1,Tue Dec 02 07:22:07 +0000 2014,5.40E+17,#AAPL OR @Apple,,iPad Mini Unboxing!: http://t.co/GnLy8W75nA via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unboxing
623495688,FALSE,finalized,3,12/11/14 14:38,3,0.6491,Tue Dec 02 07:22:17 +0000 2014,5.40E+17,#AAPL OR @Apple,,iPad Mini First Time Startup!: http://t.co/vGHN798zzs via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unbox
623495689,FALSE,finalized,3,12/12/14 2:08,3,0.6765,Tue Dec 02 07:24:48 +0000 2014,5.40E+17,#AAPL OR @Apple,,@apple where the iPod 6 at doe?
623495690,FALSE,finalized,3,12/12/14 2:33,1,0.6827,Tue Dec 02 07:32:56 +0000 2014,5.40E+17,#AAPL OR @Apple,,"Can @apple drop Audio Only rendition requirement for iOS apps? 

Users hate it 

No other stores want it

Other platforms don't know what it is"
623495691,FALSE,finalized,6,12/11/14 9:47,1,0.8539,Tue Dec 02 07:45:08 +0000 2014,5.40E+17,#AAPL OR @Apple,,"None too happy with @Apple Mac OS X (Yosemite), File Vault 2, or Boot Camp right now. Thankful to own a @lenovo."
623495692,FALSE,finalized,3,12/12/14 2:17,3,1,Tue Dec 02 08:04:55 +0000 2014,5.40E+17,#AAPL OR @Apple,,"#iPhone6S to #emerge spring 2015 with @Apple [#Apple] Watch?. (#Tuesday, 2 #December) http://t.co/NnGLuvYW6M"
623495693,FALSE,finalized,3,12/12/14 2:32,3,1,Tue Dec 02 08:25:58 +0000 2014,5.40E+17,#AAPL OR @Apple,,All my Apps on @apple #ipodtouch5thgen http://t.co/cRhwdbSxSx http://t.co/UNpPU4zrRq
623495694,FALSE,finalized,3,12/12/14 9:39,1,0.6882,Tue Dec 02 08:27:10 +0000 2014,5.40E+17,#AAPL OR @Apple,,I demand there be a tapatio emoji @apple
623495695,FALSE,finalized,3,12/11/14 14:52,3,1,Tue Dec 02 08:27:27 +0000 2014,5.40E+17,#AAPL OR @Apple,,My apps @apple #ipodtouch5thgen http://t.co/ttEzGarBXd http://t.co/8bUawltG4i
623495696,FALSE,finalized,6,12/12/14 2:30,3,0.679,Tue Dec 02 08:30:04 +0000 2014,5.40E+17,#AAPL OR @Apple,,"#AAPL:

Call America for free until Christmas: Tesco cuts costs for relaunch...

http://t.co/ujvbkQVfqj"
623495697,FALSE,finalized,4,12/12/14 17:00,1,0.7284,Tue Dec 02 08:37:56 +0000 2014,5.40E+17,#AAPL OR @Apple,,so for the second time #aapl #pages ate my edits. 700bn? #amateurs #fail #iwantjobsback
623495698,FALSE,finalized,3,12/12/14 6:55,1,1,Tue Dec 02 08:44:36 +0000 2014,5.40E+17,#AAPL OR @Apple,,feel so lost with out my phone :(  @apple iPhone 5 chargers are horrendous! #brokenchargerprobs
623495699,FALSE,finalized,3,12/12/14 1:58,3,1,Tue Dec 02 08:45:04 +0000 2014,5.40E+17,#AAPL OR @Apple,,#AAPL:Apple heads to trial over digital music claims...http://t.co/vOpYSuiVKi
623495700,FALSE,finalized,4,12/12/14 12:17,1,0.7248,Tue Dec 02 08:46:14 +0000 2014,5.40E+17,#AAPL OR @Apple,,Excellent news #HouseOfCards S3 on @netflix 27/2! I wonder if Yosemite &amp; my wifi will be talking by then @apple @tim_cook ? It's been wks!!
623495701,FALSE,finalized,3,12/12/14 11:12,1,1,Tue Dec 02 08:46:43 +0000 2014,5.40E+17,#AAPL OR @Apple,,@apple my laptop is burning my legs what do u have to say about this
623495702,FALSE,finalized,3,12/11/14 20:50,5,0.667,Tue Dec 02 08:49:46 +0000 2014,5.40E+17,#AAPL OR @Apple,,@benh4ll @netflix @Apple @tim_cook Great news! hope your wifi gets sorted though!
623495703,FALSE,finalized,3,12/12/14 1:42,3,1,Tue Dec 02 08:50:13 +0000 2014,5.40E+17,#AAPL OR @Apple,,The Secret of Life from Steve Jobs in 46 Seconds. Some #motivation from the late CEO of @apple http://t.co/7UOYKec9YN
623495704,FALSE,finalized,3,12/12/14 12:17,3,1,Tue Dec 02 08:54:32 +0000 2014,5.40E+17,#AAPL OR @Apple,,10 best #SteveJobs #apple #aapl #tech30 http://t.co/FkrkG1iF7g via
623495705,FALSE,finalized,3,12/12/14 3:13,1,0.6826,Tue Dec 02 09:03:55 +0000 2014,5.40E+17,#AAPL OR @Apple,,@HammerArcade This makes me feel so sad ;-; WHY DO U HAVE TO BE SO ROOD @APPLE
623495706,FALSE,finalized,3,12/11/14 18:42,1,1,Tue Dec 02 09:25:47 +0000 2014,5.40E+17,#AAPL OR @Apple,,I hate these @apple earphones so bad. Why in the world did they think it was a good idea to p http://t.co/X7lIGAQeG5 http://t.co/ihR2OGZa6s
623495707,FALSE,finalized,4,12/11/14 14:10,3,1,Tue Dec 02 09:30:38 +0000 2014,5.40E+17,#AAPL OR @Apple,,@QuentinNield @Apple I need to reinstall on my Apple iPad 2
623495708,FALSE,finalized,3,12/12/14 21:47,5,1,Tue Dec 02 09:31:29 +0000 2014,5.40E+17,#AAPL OR @Apple,,"@Apple, I salut you! @kcdenton's photo http://t.co/nmwlvZVjHS"
623495709,FALSE,finalized,3,12/12/14 8:51,3,1,Tue Dec 02 09:40:50 +0000 2014,5.40E+17,#AAPL OR @Apple,,MacBook Pro 13   Non-retina First Startup: http://t.co/9l6RK2OLq2 via @youtube @apple #macbook #macbookpro #startup #hipster
623495710,FALSE,finalized,3,12/12/14 19:56,3,1,Tue Dec 02 09:41:00 +0000 2014,5.40E+17,#AAPL OR @Apple,,MacBook Pro 13in Unboxing: http://t.co/F3IM9YbpxF via @youtube @apple #macbook #macbookpro #startup #hipster #unboxing
623495711,FALSE,finalized,3,12/11/14 22:27,3,0.665,Tue Dec 02 09:41:21 +0000 2014,5.40E+17,#AAPL OR @Apple,,iPad Mini Unboxing!: http://t.co/GnLy8W75nA via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unboxing
623495712,FALSE,finalized,3,12/11/14 20:50,3,0.667,Tue Dec 02 09:41:31 +0000 2014,5.40E+17,#AAPL OR @Apple,,iPad Mini First Time Startup!: http://t.co/vGHN798zzs via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unbox
623495713,FALSE,finalized,4,12/12/14 2:56,3,0.7651,Tue Dec 02 09:57:08 +0000 2014,5.40E+17,#AAPL OR @Apple,,"Smartphone/tablet to become home automation hub, how can any wireless protocol beat #WiFi and #Bluetooth @apple #Homekit @ShortcutLabs #flic"
623495714,FALSE,finalized,3,12/12/14 22:00,3,1,Tue Dec 02 10:01:35 +0000 2014,5.40E+17,#AAPL OR @Apple,,Options Outlook Amid Heavy Week Of Economic Events http://t.co/J7hj76F2sG #AAPL #GOOG #GOOGL #TSLA #WMT #PreMarket #Markets
623495715,FALSE,finalized,3,12/12/14 21:19,1,0.6758,Tue Dec 02 10:15:47 +0000 2014,5.40E+17,#AAPL OR @Apple,,Why you dying so fast phone? Fuck you @apple
623495716,FALSE,finalized,3,12/12/14 19:54,1,0.6681,Tue Dec 02 10:22:00 +0000 2014,5.40E+17,#AAPL OR @Apple,,@remuuusss @apple fix this
623495717,FALSE,finalized,3,12/11/14 22:10,3,1,Tue Dec 02 10:23:53 +0000 2014,5.40E+17,#AAPL OR @Apple,,"It's been said 'don't talk about politics', But I can't take it anymr. I'll still post about @cisco, @apple and others. But we need change."
623495718,FALSE,finalized,6,12/11/14 21:01,not_relevant,0.6697,Tue Dec 02 10:39:56 +0000 2014,5.40E+17,#AAPL OR @Apple,,"holy shit what have I missed what did Obama do this time 

#stocks #NASDAQ #NYSE #AAPL #DOWJ http://t.co/ZMKp6xyJk4"
623495719,FALSE,finalized,3,12/12/14 12:17,3,0.7016,Tue Dec 02 10:43:18 +0000 2014,5.40E+17,#AAPL OR @Apple,,Does anybody knows how to use Â£ on a Macbook Pro Retina US keyboard? Thank you so much! @apple #macbook #pro #apple #keyboard
623495720,FALSE,finalized,3,12/12/14 21:39,3,0.6538,Tue Dec 02 10:47:54 +0000 2014,5.40E+17,#AAPL OR @Apple,,The best guest behind Apple's rapid stock price decline yesterday is algorithmic trading. $40bn wiped off by automatic computer trades #AAPL
623495721,TRUE,golden,12,,3,0.9144,Tue Dec 02 10:49:45 +0000 2014,5.40E+17,#AAPL OR @Apple,3,@Apple awarded #patent 4 #augmented reality devices w #transparent #displays - http://t.co/uwfnVajgU7 http://t.co/yuhQsR8lOb
623495722,FALSE,finalized,3,12/12/14 14:08,1,1,Tue Dec 02 11:11:30 +0000 2014,5.40E+17,#AAPL OR @Apple,,@apple #apple #iphone @iphone #iphone4s #iphone4problems  SOMEONE FUCKING HELP ME SOMEONE WHO WORKS AT APPLE FUCKING HELP ME DO UR JOB CUNTS
623495723,FALSE,finalized,3,12/11/14 21:17,1,1,Tue Dec 02 11:30:02 +0000 2014,5.40E+17,#AAPL OR @Apple,,"WTF @Apple, synching notes or iCloud pages is unusable. It used to be easier."
623495724,FALSE,finalized,3,12/12/14 11:16,3,1,Tue Dec 02 11:35:09 +0000 2014,5.40E+17,#AAPL OR @Apple,,#Nasdaq100 #recent #market #exit #4: Sold $AAPL long for a 10.49% #gain in 20 days. #AAPL #forex #trading #stocks
623495725,FALSE,finalized,3,12/12/14 12:39,1,1,Tue Dec 02 11:42:11 +0000 2014,5.40E+17,#AAPL OR @Apple,,hey @apple fuck you just let me change stores
623495726,FALSE,finalized,3,12/12/14 2:13,1,1,Tue Dec 02 11:43:08 +0000 2014,5.40E+17,#AAPL OR @Apple,,about to write a huge fuck you to @apple for not letting me make reservations to get my laptop fixed
623495727,FALSE,finalized,3,12/12/14 18:31,1,0.6631,Tue Dec 02 11:44:21 +0000 2014,5.40E+17,#AAPL OR @Apple,,"Apple tumbles as much as 6 percent in unusual trading $AAPL #aapl

http://t.co/0wtDVpBm4u"
623495728,FALSE,finalized,3,12/12/14 21:11,3,1,Tue Dec 02 11:45:09 +0000 2014,5.40E+17,#AAPL OR @Apple,,"@angusdick yes, had that exact issue. Took it to @apple for a free battery replacement. Trackpad ended up being fine."
623495729,FALSE,finalized,6,12/12/14 6:10,1,0.532,Tue Dec 02 11:46:53 +0000 2014,5.40E+17,#AAPL OR @Apple,,@JimCramer Says 'Machines' Caused @Apple's Big Drop $AAPL  http://t.co/pfzq1N52hH
623495730,FALSE,finalized,3,12/11/14 14:12,1,0.6387,Tue Dec 02 11:46:56 +0000 2014,5.40E+17,#AAPL OR @Apple,,@maxscottslade @Apple yeah the trackpad is fine and working now! but I had to damage one of the screw holdings to get the battery out
623495731,FALSE,finalized,4,12/11/14 14:09,3,1,Tue Dec 02 12:00:48 +0000 2014,5.40E+17,#AAPL OR @Apple,,"Video Shows Size of 12.2-Inch 'iPad Air Plus' Mockup Next to iPhones, iPads, and MacBook http://t.co/B3V5X45stZ #AAPL"
623495732,FALSE,finalized,3,12/12/14 3:31,3,1,Tue Dec 02 12:08:48 +0000 2014,5.40E+17,#AAPL OR @Apple,,"RT @elnuevoherald: Steve Jobs, clave en juicio contra @Apple 

http://t.co/IcEOFgkm1q http://t.co/eDiR5Mahxn"
623495733,FALSE,finalized,3,12/12/14 1:20,1,1,Tue Dec 02 12:14:24 +0000 2014,5.40E+17,#AAPL OR @Apple,,@Apple #fail - Since updating my #ipad #OS there is a #bug that does not delete videos and free up memory forcing... http://t.co/AjdDTF19Nn
623495734,FALSE,finalized,3,12/12/14 21:03,3,0.6635,Tue Dec 02 12:18:10 +0000 2014,5.40E+17,#AAPL OR @Apple,,"Apple Opening New Retail Store in Toledo, Ohio Saturday, December 6 [Mac Blog] http://t.co/ynkgEl9JSL #AAPL"
